date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-08 23:26:39,limpin01,,0,0,0,"Breaking News : Trump just discovered he was not taking Hydroxycholoroquine He was actually taking Hydrogen Peroxide I guess he doesn’t have 2020 either #COVID19 #TrudeauDictatorship #TrumpResignNow",,,#COVID19 #TrudeauDictatorship #TrumpResignNow,1270135180041256960,https://twitter.com/limpin01/status/1270135180041256960
2020-06-08 23:26:38,melisafelann,,0,0,7,"Aklımda Covid19, Kalbimde Lovid19",,,,1270135175746326528,https://twitter.com/melisafelann/status/1270135175746326528
2020-06-08 23:26:38,little2daright,,1,1,1,"This epidemic cost the US economy $5 trillion dollars, more than all of WW2, in 2 months. “Also, we were wrong. Our bad.” https://www.cnbc.com/2020/06/08/asymptomatic-coronavirus-patients-arent-spreading-new-infections-who-says.html #COVID19 #COVID #coronavirus #ReopenAmerica #ReopenAmericaNow",,,#COVID19 #COVID #coronavirus #ReopenAmerica #ReopenAmericaNow,1270135174609723393,https://twitter.com/little2daright/status/1270135174609723393
2020-06-08 23:26:37,NewsMedical,,0,1,1,"Synthetic monoclonal antibodies effectively neutralize SARS-CoV-2 in laboratory conditions https://www.news-medical.net/news/20200608/Synthetic-monoclonal-antibodies-effectively-neutralize-SARS-CoV-2-in-laboratory-conditions.aspx @biorxivpreprint @UofT @WUSTLmed @SapienzaRoma #Antibody #Antigen #Coronavirus #CoronavirusDisease #COVID19 #SARSCoV2 #monoclonalantibodies",,@biorxivpreprint @UofT @WUSTLmed @SapienzaRoma,#Antibody #Antigen #Coronavirus #CoronavirusDisease #COVID19 #SARSCoV2 #monoclonalantibodies,1270135173481467904,https://twitter.com/NewsMedical/status/1270135173481467904
2020-06-08 23:26:37,juventino_el,AstouRachid,0,0,1,"Covid19",,,,1270135169937215489,https://twitter.com/juventino_el/status/1270135169937215489
2020-06-08 23:26:36,MaylinSurezGon1,,1,14,34,"La Fac. Ciencias Económicas @UCLVCU junto al pueblo de #Cuba envía FELICIDADES a los 1ros galenos que regresan a Cuba después de enfrentar la #COVID19 en Italia. #CubaSalvaVidas @AlbertoLpzDiaz @osanamoleriop @CancioDiaz_Y @CubaMES @FceSofia @MeisiBWeiss @taygm1 @GriselBarrios9",,@UCLVCU @AlbertoLpzDiaz @osanamoleriop @CancioDiaz_Y @CubaMES @FceSofia @MeisiBWeiss @taygm1 @GriselBarrios9,#Cuba #COVID19 #CubaSalvaVidas,1270135168838369280,https://twitter.com/MaylinSurezGon1/status/1270135168838369280
2020-06-08 23:26:36,Ye_COVID19,,0,0,4,"حكومة #صنعاء وحكومة #عدن يتفقان على أن الأمم المتحدة والمنظمات العاملة في اليمن لا يقومون بدورهم في مواجهة فيروس #كورونا المستجد في البلاد. #اليمن #YEMEN",,,#YEMEN,1270135168741920768,https://twitter.com/Ye_COVID19/status/1270135168741920768
2020-06-08 23:26:35,benolugbuo,,0,6,12,"We should all work together towards a #Covid19 free Nigeria. ",,,#Covid19,1270135162798403584,https://twitter.com/benolugbuo/status/1270135162798403584
2020-06-08 23:26:35,KWCONTINENTE,,1,1,2,"#LoUltimoKW @MINSAPma Informa a la ciudadanía que a partir de hoy los informes sobre el #COVID19 en nuestro país serán transmitidos de lunes a viernes al final de la tarde por cadena nacional. ",,@MINSAPma,#LoUltimoKW #COVID19,1270135161515118599,https://twitter.com/KWCONTINENTE/status/1270135161515118599
2020-06-08 23:26:31,Radio_Morelos,,0,5,6,"Mañana en #VirusFronterasdelaVida charlamos con Rosa Cristina Parra de la iniciativa @frenalacurvamx sobre sus acciones a nivel global y en #Mexico en esta #ContingenciaSanitaria #COVID19 #ConectandoalaGente",,@frenalacurvamx,#VirusFronterasdelaVida #Mexico #ContingenciaSanitaria #COVID19 #ConectandoalaGente,1270135146738401281,https://twitter.com/Radio_Morelos/status/1270135146738401281
2020-06-08 23:26:30,Covid19Plata,,0,0,0,"A minutos del parte diario en #LaPlata, se confirma una nueva muerte por #CoronavirusArgentina, llegando así a 10 fallecidos. Se trata de un hombre de 71 años que permanecía internado en el Hospital Rossi desde el 26 de Mayo. #COVID19argentina #QuedateEnCasa",,,#LaPlata #CoronavirusArgentina #COVID19argentina #QuedateEnCasa #QuedateEnCasa,1270135142414245894,https://twitter.com/Covid19Plata/status/1270135142414245894
2020-06-08 23:26:30,rosaliedb1,,0,0,0,"Some of y’all haven’t been driving in a few months and it shows. #COVID19",,,#COVID19,1270135141843652608,https://twitter.com/rosaliedb1/status/1270135141843652608
2020-06-08 23:26:30,ChauDave,,0,0,3,"Could this be the shortest, sharpest US #recession ever? The #Nasdaq hit a *RECORD high*, after surging 44% in the last 11 weeks. Investors still ignoring the economic damage from #covid19. Meanwhile, the Aussie dollar jumped as high as 70.28 US cents!! ",,,#recession #Nasdaq #covid19,1270135140543418369,https://twitter.com/ChauDave/status/1270135140543418369
2020-06-08 23:26:30,GlobalPandemics,,0,1,0,"COVID-ALERT: COVID-19 Has Properties That Have Never Been Found In Nature Before - Global Pandemic News | #Coronavirus #COVID19 - https://globalpandemic.net/news/covid-19-has-properties-that-have-never-been-found-in-naturebefore/",,,#Coronavirus #COVID19,1270135140514177024,https://twitter.com/GlobalPandemics/status/1270135140514177024
2020-06-08 23:26:29,ButIJustWanna,,2,0,0,"#TrumpRecession can someone with an advanced economics or MBA answer this? During the Covid19 lockdown, when the government pumped billions into the stockmarket while millions lost their jobs. Did that stimulus keep companies evaluations high artificially?",,,#TrumpRecession,1270135139314601988,https://twitter.com/ButIJustWanna/status/1270135139314601988
2020-06-08 23:26:29,DallasClaude,,0,0,0,"What confidence we can have to be fully known and yet Loved unconditionally! Actually fully known when before our placement into our mothers womb! @NorthPoint @WBumbreySr @DonataLueck @DerronEShort @HezekiahWalker @CLDALLAS3 #COVID19 #Coronavirusdialogues @RevLDReed #Floyd https://twitter.com/minleerice/status/1270030329089310723",,@NorthPoint @WBumbreySr @DonataLueck @DerronEShort @HezekiahWalker @CLDALLAS3 @RevLDReed,#COVID19 #Coronavirusdialogues #Floyd,1270135135845957632,https://twitter.com/DallasClaude/status/1270135135845957632
2020-06-08 23:26:28,uofi2020,RyanAFournier,0,0,0,"Covid19 for one and all! Enjoy!",,,,1270135132096286723,https://twitter.com/uofi2020/status/1270135132096286723
2020-06-08 23:26:27,rayno,,0,0,0,"Yes, you will now be traced in the workplace. Business reopening their premises post pandemic are offered controversial but fascinating contact tracing technology: https://www.futuriom.com/articles/news/enterprise-contact-tracing-emerges-in-covid-19-wake/2020/06 #COVID19 #privacy",,,#COVID19 #privacy,1270135131370479618,https://twitter.com/rayno/status/1270135131370479618
2020-06-08 23:26:27,slbestates,,0,0,0,".@Rendon63rd Our communities are counting on you to do the right thing: Help California hospitals recover from #COVID19 and continue caring for all. Allocating $1 billion in immediate financial assistance for hospitals will save lives.",,@Rendon63rd,#COVID19,1270135130053468160,https://twitter.com/slbestates/status/1270135130053468160
2020-06-08 23:26:27,incmnszmx,,0,15,24,"Información y consideraciones de atención dirigidas a profesionales de salud que atienden a personas que viven con #VIH durante la pandemia por #COVID19. #QuedateEnCasa #TiempodeCuidarnos https://www.incmnsz.mx/2020/CONSIDERACIONES-CLINICAS-COVID19-VIH.pdf",,,#VIH #COVID19 #QuedateEnCasa #QuedateEnCasa #TiempodeCuidarnos,1270135129969655809,https://twitter.com/incmnszmx/status/1270135129969655809
2020-06-08 23:26:26,INFORMATYUC,,0,0,2,"Panorama del #Covid19 en #Yucatán Este lunes 8 de junio, se reportaron solo 21 nuevos contagios en Mérida, Progreso, Tekax y Umán y un foráneo. En total, ya son 2,167 casos positivos",,,#Covid19 #Yucat,1270135126274510848,https://twitter.com/INFORMATYUC/status/1270135126274510848
2020-06-08 23:26:26,Heather63221385,whistler621,1,0,0,"Trump's ""economy"" was tanking well before covid19. $3 trillion of National debt in less than 3 years, millions less in jobs, only a meager1% decrease in unemployment. There are 2 types of Trump supporters. Billionaires &amp; idiots. Check your bank book! ",,,,1270135125305708544,https://twitter.com/Heather63221385/status/1270135125305708544
2020-06-08 23:26:26,Ella1310,Ella1310,0,0,0,"Kalau bukan karena diingatkan Anies bahaya Covid19 nggak bakal pada pake masker kita semuanya hari ini krn pada anggap remeh awalnya. Setelah Anies gencar baru deh para pejabat daerah lainnya menyusul langkah Anies...jadi jelas ya Anies ""one steap ahead"" ",,,,1270135124521218049,https://twitter.com/Ella1310/status/1270135124521218049
2020-06-08 23:26:26,BereniceDM_,,0,4,9,"La cifra de contagios de la @LigaBBVAMX va en aumento, este día el Toluca reporta 7 casos de #Covid19 Esta y más información de lunes a viernes en Zona Deportiva por la señal de @telemaxson en punto de las 3 de la tarde. Trasmisión por Facebook a las 6 pm. Te esperamos ",,@LigaBBVAMX @telemaxson,#Covid19,1270135124282298368,https://twitter.com/BereniceDM_/status/1270135124282298368
2020-06-08 23:26:25,iroelsanchez,,1,53,82,"@DiazCanelB a médicos cubanos que regresan de combatir la #COVID19 en #Italia: ""Ustedes representan la victoria del ideal socialista sobre el mito del mercado""",,@DiazCanelB,#COVID19 #Italia,1270135122021531650,https://twitter.com/iroelsanchez/status/1270135122021531650
2020-06-08 23:26:23,radar210,magincarrasco,0,0,3,"Es increible 2 años!!!....cada 6 meses presentar papeles ,recibos........tanto dinero y donde lo tienen???? no llega nunca!!.....sera q se burlan de la gente?? lo del covid19 llegara en 2 años???",,,,1270135114178146304,https://twitter.com/radar210/status/1270135114178146304
2020-06-08 23:26:22,dinhoaugustto,,0,1,2,"Contagem – 08/06 no Brasil 711.336 confirmados. (+17.715) 577.599 suspeitos. (+2.945) 37.312 mortes. (+764) 373.614 recuperados. (+7.108) 1.470.260 testes. *Atualização: 20h20 – Horário de Brasília. *Fonte: Sec. de Saúde e Municípios #Coronavírus #Covid19",,,#Coronav #Covid19,1270135107031089152,https://twitter.com/dinhoaugustto/status/1270135107031089152
2020-06-08 23:26:20,RealMadDadMAGA,,18,206,186,"#BillGatesIsEvil #COVID19 #HOAX We are with #Trump2020 @realDonaldTrump @TannersDad #MAGA2020 #USA",,@realDonaldTrump @TannersDad,#BillGatesIsEvil #COVID19 #HOAX #Trump2020 #MAGA2020 #USA,1270135099493933056,https://twitter.com/RealMadDadMAGA/status/1270135099493933056
2020-06-08 23:26:19,TBR_Patrick,,0,0,0,"COVID-19 Economic Impacts Update: June 5, 2020 | TBR https://tbri.com/blog/covid19-economic-impacts-update-060520-cisco-customer-experience/ #COVID19 #coronavirus",,,#COVID19 #coronavirus,1270135096713138176,https://twitter.com/TBR_Patrick/status/1270135096713138176
2020-06-08 23:26:19,Kirsten_TV,,4,21,22,"JUST IN: Fresno County health officials say the state has put the county on a “targeted engagement watch list” since the #COVID19 test positivity rate has increased beyond 8 percent, the threshold counties must stay under to safely reopen per guidance. @KSEE24 @CBS47",,@KSEE24 @CBS47,#COVID19,1270135095643394049,https://twitter.com/Kirsten_TV/status/1270135095643394049
2020-06-08 23:26:19,InformaKano,,1,0,0,"#Tabasco Lunes 8/junio/2020 Según el reporte de hoy, fallecieron 15 personas más, por lo cual se llega a un total de 665 muertes por #Covid19. Hay 193 casos nuevos en las últimas 24 horas y el acumulado pasa de 5,474 a 5,667 casos. Hay 824 casos activos. #QuedateEnCasa",,,#Tabasco #Covid19 #QuedateEnCasa #QuedateEnCasa,1270135095580659714,https://twitter.com/InformaKano/status/1270135095580659714
2020-06-08 23:26:18,IICS_UNA,,0,2,6,"#COVID19 | Reporte de casos al 8 del junio. 1410 muestras procesadas. 10 muestras positivas; 7 del exterior, 2 de contactos y 1 sin nexo. 8 pacientes internados, 2 en UTI. 28 nuevos recuperados. Suman 603. Total de confirmados: 1145 Fuente: @msaludpy",,@msaludpy,#COVID19,1270135093357576193,https://twitter.com/IICS_UNA/status/1270135093357576193
2020-06-08 23:26:17,213axelrod,,0,0,0,"All I'm saying is...maybe we have a slightly less dystopian way of fighting #COVID19?",,,#COVID19,1270135088383131648,https://twitter.com/213axelrod/status/1270135088383131648
2020-06-08 23:26:16,Sc2Alejandro,,0,0,0,"Se dan cuenta que en actos vandalicos y catastrofes de indundacion...el @GobiernoMX. Ni se acordo de los afectados...bueno de los muertos del COVID19 ni le importo.",,@GobiernoMX,,1270135084289384448,https://twitter.com/Sc2Alejandro/status/1270135084289384448
2020-06-08 23:26:15,molimolinas,UNO650AM,0,0,1,"Otro caso de #brutalidadpolicial en #Paraguay . En una barrera de control, en la zona de Lima, policías golpearon a Nieves Saguier, a su hermana y a su papá. En el video se ve parte de lo que pasó @Codehupy99 @mnpparaguay @SoniaVonLepel #COVID19 #PoliceViolence #PoliciaNacional",,@Codehupy99 @mnpparaguay @SoniaVonLepel,#brutalidadpolicial #Paraguay #COVID19 #PoliceViolence #PoliciaNacional,1270135080338554883,https://twitter.com/molimolinas/status/1270135080338554883
2020-06-08 23:26:14,OcholiSfh,garba_kabo,3,2,14,"Wat wil ya b do,n @12nun to #1pm #tomorrow 9th June? Why not hang out with us let #chat #gist #Malaria #COVID19 #YourFeverCouldBeMalaria #ZeroMalariaStartsWithMe #ZeroMalaraiStartsWithMeNG #togetherwewin @NMEPNigeria @SfhErnest @GlobalFund @CatholicRelief @NCDCgov @SFHNigeria",,@12Nun @NMEPNigeria @SfhErnest @GlobalFund @CatholicRelief @NCDCgov @SFHNigeria,#1pm #tomorrow #chat #gist #Malaria #COVID19 #YourFeverCouldBeMalaria #ZeroMalariaStartsWithMe #ZeroMalaraiStartsWithMeNG #togetherwewin,1270135075330576384,https://twitter.com/OcholiSfh/status/1270135075330576384
2020-06-08 23:26:14,Bonfiredesigns,_JustinStevens_,0,0,0,"#COVID19 murderers ",,,#COVID19,1270135075154399232,https://twitter.com/Bonfiredesigns/status/1270135075154399232
2020-06-08 23:26:14,BidoneEduardo,AraciPatriota,0,2,3,"BATORÉ DECIDIU AGORA QUE SE BASEARA NOS DADOS DOS ESTADOS SOBRE MORTES PELO COVID19, OBVIO, ELE COMPACTUA COM OS NÚMEROS FORJADOS PARA METEREM A MÃO. CANALHA FDP !!!!!! ESSE MERDA É PRES. DO SENADO !!!!!! ",,,,1270135074479116290,https://twitter.com/BidoneEduardo/status/1270135074479116290
2020-06-08 23:26:13,Ale_Urru,,0,0,0,"Solicito la DEVOLUCIÓN de lo ya abonado (está cancelado) ! No pueden obligarme a pagar lo q no puedo, mas aún cuando se cancelo el viaje por un problema que es de publico conocimiento, por el #COVID19 aguardo respuesta @DNDConsumidor",,@DNDConsumidor,#COVID19,1270135072855916544,https://twitter.com/Ale_Urru/status/1270135072855916544
2020-06-08 23:26:12,blakeyseggs,,0,0,0,"Seems cause of drug drought in LongBay has been shown2bbcause of #covid19 ban on visitors.When ban is lifted authorities shood consider rights of prisoners who've no family/friends.They might enjoy occasional if not daily high too? #prisonersrights #auspol @GuardianAus #BLM #smh",,@GuardianAus,#covid19 #prisonersrights #auspol #BLM #smh,1270135066279079936,https://twitter.com/blakeyseggs/status/1270135066279079936
2020-06-08 23:26:10,chamberohoy,,0,14,23,"#Cuba Desde el Palacio de la Revolución, @DiazCanelB le habla a los colaboradores de la Salud que arribaron desde #Italia tras enfrentar en Lombardía a la #COVID19: ""El regreso de ustedes nos llena de profundo regocijo."" #CubaSalvaVidas #CubaPorLaVida #CubaPorLaSalud",,@DiazCanelB,#Cuba #Italia #COVID19 #CubaSalvaVidas #CubaPorLaVida #CubaPorLaSalud,1270135059467599872,https://twitter.com/chamberohoy/status/1270135059467599872
2020-06-08 23:26:10,PaulSieminski,organomimetic,1,1,4,"This is troubling. How can we ramp up @uclachem research if we aren't kept rapidly apprised of relevant cases? #COVID19 ",,@uclachem,#COVID19,1270135057135448065,https://twitter.com/PaulSieminski/status/1270135057135448065
2020-06-08 23:26:09,abi_bolivia,,2,0,4,"#Ultimo El ministro de Gobierno, Arturo Murillo, entrega a la Policía de #SantaCruz una donación de alimentos, hecha por Hipermaxi, para los efectivos que fueron contagiados de #COVID19 en la urbe cruceña. (Vía @MindeGobierno)",,@MindeGobierno,#Ultimo #SantaCruz #COVID19,1270135054942056448,https://twitter.com/abi_bolivia/status/1270135054942056448
2020-06-08 23:26:08,AbdulRazaq_PH,,0,0,0,"BBC News - George Floyd: PM Boris Johnson urges peaceful struggle against racism Tackle the four ICRA contagions of 2020 I - Inequalities C - Coronavirus R - Racism A - Anger #COVID19 https://www.bbc.co.uk/news/uk-politics-52973338 @BWDDPH @dr_sakthi @felly500 @Jeanelleuk @FurberA @husseyruth",,@BWDDPH @dr_sakthi @felly500 @Jeanelleuk @FurberA @husseyruth,#COVID19,1270135050886098945,https://twitter.com/AbdulRazaq_PH/status/1270135050886098945
2020-06-08 23:26:07,Ramonsofo,malaespinacheck,0,0,0,"O sea de Master en Epodemiología nada de nada, que decís @melnicksergio ????? Así estamos, perdiendo la guerra al covid19 y pillando""al comandante en jefe"" mintiendo. ",,@melnicksergio,,1270135047547486208,https://twitter.com/Ramonsofo/status/1270135047547486208
2020-06-08 23:26:06,aafiqsha,malaysiakini,0,0,0,"This headline by malaysiakini can make rakyat marah cause of the package, but i think they must double it to backup the the financial, not because of takda duit but just incase, cause they spend a lot during covid19. ",,,,1270135041922760706,https://twitter.com/aafiqsha/status/1270135041922760706
2020-06-08 23:26:05,Pablonorm,ashley88817465,0,0,1,"What isn't feasible? Do you think defund the police means no police?",,,,1270135038844297216,https://twitter.com/Pablonorm/status/1270135038844297216
2020-06-08 23:26:03,alvagraul,,0,0,0,"He recibido varias veces la información sobre la retractación de la publicación de la investigación del efecto de la hidroxicloroquina en #COVID19. Me enteré el mismo día. Es común en ciencia pero casi nunca es del conocimiento del público porque nunca es de interés de la gente.",,,#COVID19,1270135028152967174,https://twitter.com/alvagraul/status/1270135028152967174
2020-06-08 23:26:02,Sepher_Raziel,neurofvnk,2,0,1,"Yeah I agree with you. Of this chart includes COVID19 it should say it's for both pneumonia and covid19. It's very misleading otherwise.",,,,1270135026441687040,https://twitter.com/Sepher_Raziel/status/1270135026441687040
2020-06-08 23:26:02,covid19_recessi,,0,0,0,"ほかのことに気を取られがちだけど、大統領選今年なんだよね。バイデンさん頑張れ 民主バイデン氏、リードを拡大 大統領選 CNN調査：日本経済新聞",,,,1270135025996976130,https://twitter.com/covid19_recessi/status/1270135025996976130
2020-06-08 23:26:02,Dizzybird25,SEP_Britain,1,3,8,"If you don't know Malthus, worth looking up as his ideology is dripping from every pore of the ruling class right now. History repeating itself , or just having the cover lifted on a long established and never removed ideology? #COVID19 #COVID__19",,,#COVID19 #COVID__19,1270135022754893829,https://twitter.com/Dizzybird25/status/1270135022754893829
2020-06-08 23:26:01,SuperLeaguePod,,0,0,0," New Podcast! ""SLP E265 Sanitise Your Balls"" on @Spreaker #coronavirus #covid19 #fanengagement #nrl #rugbyleague #slp #superleague",,@spreaker,#coronavirus #covid19 #fanengagement #nrl #nrl #rugbyleague #slp #superleague,1270135018569060352,https://twitter.com/SuperLeaguePod/status/1270135018569060352
2020-06-08 23:26:00,El_Ciudadano,,0,0,0," Los empleados con síntomas relacionados al #covid19 suelen recurrir a la medicina tradicional o la automedicación #cuarentena #Haiti https://bre.is/zsgByVcu Para apoyar el periodismo independiente https://bit.ly/2yoTBcr #nuncamas",,,#covid19 #cuarentena #Haiti #nuncamas,1270135015129710593,https://twitter.com/El_Ciudadano/status/1270135015129710593
2020-06-08 23:25:58,wessel_ruth,,0,0,1,"Goggle meet art lesson by Ms. Kovar. Awesome!!!! Room 11 loved learning how to draw an ocean picture. We have very talented artists in our room. #elearning #COVID19 #cascougarpride",,,#elearning #COVID19 #cascougarpride,1270135009270280193,https://twitter.com/wessel_ruth/status/1270135009270280193
2020-06-08 23:25:57,NayarateleSUR,,1,63,106,"#Cuba da la bienvenida a sus profesionales de la salud que enfrentaron a la #COVID19 en Lombardia #Italia. Misión cumplida con éxito, les reitera el presidente cubano, Miguel Diaz-Canel @teleSURtv",,@teleSURtv,#Cuba #COVID19 #Italia,1270135005629550594,https://twitter.com/NayarateleSUR/status/1270135005629550594
2020-06-08 23:25:56,inDreamXtrem,,7,38,34," À SAVOIR ! Qu'est ce que la Loi 61 en quelques mots @LucieLaurier @BrazeauRenee @KaroRioux5 @CoronaPrincesse @cherielle100 #Loi61 #Covid #polqc #Tyrannie #Québec #CovidHoax #Coronavirus #Covid19 #Pandémie #FakeNews #Deinformation #Manipulation #Mensonge #Trahison #Peuple",,@LucieLaurier @BrazeauRenee @KaroRioux5 @CoronaPrincesse @cherielle100,#Loi61 #Covid #polqc #Tyrannie #Qu #CovidHoax #Coronavirus #Covid19 #Pand #FakeNews #Deinformation #Manipulation #Mensonge #Trahison #Peuple,1270134998314729477,https://twitter.com/inDreamXtrem/status/1270134998314729477
2020-06-08 23:25:53,NdePaiva,,0,0,1,"Enqto isso, em #Sucupira, já conhecida pelo Jogo do Bicho e o Dólar no Black agora temos a ""COVID19 no Paralelo"" #CoisaNossa Via @estadao: Brasil tem 849 mortes por coronavírus em 24 horas, revela consórcio de veículos; total passa de 37 mil -",,@Estadao,#Sucupira #CoisaNossa,1270134987229147143,https://twitter.com/NdePaiva/status/1270134987229147143
2020-06-08 23:25:53,i83701,KTVB,0,0,1,"federal CARESAct was intended to help people in fighting #COVID19,but instead in typical republican governance he is subverting system to transfer $200 million in public funds to #Idaho landowners in property tax #Scam #Idpol",,,#COVID19 #Idaho #Scam #Idpol,1270134985819779072,https://twitter.com/i83701/status/1270134985819779072
2020-06-08 23:25:53,PLDalDia,,0,0,0,"Informe global sobre coronavirus (COVID19) http://pldaldia.com/portada/informe-global-sobre-coronavirus-covid19-40/",,,,1270134985102589952,https://twitter.com/PLDalDia/status/1270134985102589952
2020-06-08 23:25:52,JayCory7,aprilnurs,2,0,9,"Is it the 110,000+ covid19 deaths or that he was bragging about sleeping with models during his emergency pandemic press conference that make him ""the greatest""?",,,,1270134984142016513,https://twitter.com/JayCory7/status/1270134984142016513
2020-06-08 23:25:52,fidelsaavedrab,ministeriosalud,0,2,2,"Un Ministerio debiendo probar que el Ministro a cargo realmente estudió lo que dice que estudió. Que bajo hemos caído. #Covid19 ",,,#Covid19,1270134981176832000,https://twitter.com/fidelsaavedrab/status/1270134981176832000
2020-06-08 23:25:50,LeonardoBevila9,mauriola,0,0,0,"No conformes con el origen chino del Covid19, en Perú, como en otras partes del Tercer Mundo, ahora se comen el cuento chino de la gallina de los huevos de oro. Entre tanto, la gente sigue muriendo de coronavirus. ¿Habrase visto pueblo más gil?",,,,1270134975078322176,https://twitter.com/LeonardoBevila9/status/1270134975078322176
2020-06-08 23:25:50,DennisClend23,WhiteHouse,0,0,0,"Over 112,000 Americans have died on @realDonaldTrump’s watch, so far.#COVID19",,@realDonaldTrump,#COVID19,1270134974927327232,https://twitter.com/DennisClend23/status/1270134974927327232
2020-06-08 23:25:50,osburnsa,,0,0,3,"El Paso's curve is still rising, but we're opening up. Makes perfect sense. #COVID19 https://www.instagram.com/p/CBLnOy1J-PU/?igshid=1qwbs0ae0x9wt",,,#COVID19,1270134973161525250,https://twitter.com/osburnsa/status/1270134973161525250
2020-06-08 23:25:49,ReynoldsR86,,3,1,15,"los dramaturgos pueden pasar meses sin que les paguen y sobreviven... in your face #COVID19",,,#COVID19,1270134969957060609,https://twitter.com/ReynoldsR86/status/1270134969957060609
2020-06-08 23:25:49,ALR22971281,realDonaldTrump,0,0,0,"PRESIDENT TRUMP greatest Day in modern times! If it hadn’t been for COVID19 (thank you CHINA) we would be more financially better off than ever before. The murder of Mr Floyd is not",,,,1270134969520672771,https://twitter.com/ALR22971281/status/1270134969520672771
2020-06-08 23:25:48,charlesmf,samydana,0,0,0,"Uma das piores crises a se confirmar e nossa bolsa quase voltando ao patamar pré covid19. Como explicar isso @samydana ?",,@samydana,,1270134965657841664,https://twitter.com/charlesmf/status/1270134965657841664
2020-06-08 23:25:47,RepMichelle,GovAbbott,0,0,0,"An awful increase in #covid19, I mean pneumonia cases in your state recently.",,,#covid19,1270134963787218944,https://twitter.com/RepMichelle/status/1270134963787218944
2020-06-08 23:25:47,sofertweets,Keesmarges,1,0,1,"Bolsonaro potrebbe essere accusato di genocidio per i morti Covid in #Brasile, Così il giudice Gilmar Mendes della Corte Suprema, invocando una legge da #Bolsonaro stesso approvato. La manipolazione dei dati non lo esime da responsabilità, ha detto Gilmar #Brasil #COVID19 ",,,#Brasile #Bolsonaro #Brasil #COVID19,1270134961379717122,https://twitter.com/sofertweets/status/1270134961379717122
2020-06-08 23:25:46,MuaSedillo,,0,0,1,"Cuts hair and now thinks she’s “masc4masc” Also friendly #COVID19 reminder to not touch your face ",,,#COVID19,1270134959576166403,https://twitter.com/MuaSedillo/status/1270134959576166403
2020-06-08 23:25:44,atheer_th,,0,0,0,"عادي جدا يصير الموضوع عن vitamin D deficiency ويحشرون بعده جملة during Covid19 Pandemic خلاص عاد غثيتونا",,,,1270134947924324352,https://twitter.com/atheer_th/status/1270134947924324352
2020-06-08 23:25:43,johnis44,JoeBiden,0,0,0,"Four more years of Trump??Anyone in favor of that??#COVID19 #VoteTrumpOut #VoteOutTheGOP #VoteBiden2020 #VoteBlue #DemCast My answer is no fucking way in hell.",,,#COVID19 #VoteTrumpOut #VoteOutTheGOP #VoteBiden2020 #VoteBlue #DemCast,1270134946926080002,https://twitter.com/johnis44/status/1270134946926080002
2020-06-08 23:25:43,LaneeSutherland,,0,2,2,"An Original Writing - Whether Consciously Or Unconsciously, What The #DefundThePolice Movement Wants Is A Maoist 'Cultural Revolution' Anarcho-State #WWG1WGAWORLDWIDE #WWG1GWA #COVID19 #QArmy #QANONWORLDWIDE #QAnon #KAG #KAG2020 #DonaldTrump #Riots2020 #RiotsAreNotProtests",,,#DefundThePolice #WWG1WGAWORLDWIDE #WWG1GWA #COVID19 #QArmy #QANONWORLDWIDE #QAnon #KAG #KAG2020 #DonaldTrump #Riots2020 #RiotsAreNotProtests,1270134946607378432,https://twitter.com/LaneeSutherland/status/1270134946607378432
2020-06-08 23:25:43,NovedadesYuc,,0,4,4,"Reporte #Covid19 en Yucatán. Hoy se registraron 21 nuevos casos y 5 defunciones. ",,,#Covid19,1270134944497569792,https://twitter.com/NovedadesYuc/status/1270134944497569792
2020-06-08 23:25:43,CANAINCA,,0,1,2,"@ExpoPack nos invita al webinar sobre tendencias mundiales que impulsan el desarrollo e innovación en empaques y cómo #COVID19 ha impactado a la industria del empaque. Miércoles 17 de junio a las 10 AM Inscríbete sin costo en: https://bit.ly/2A5YU1Z",,@ExpoPack,#COVID19,1270134944225013761,https://twitter.com/CANAINCA/status/1270134944225013761
2020-06-08 23:25:43,ser318,,3,1,14,"El viernes rebrote masivo de COVID19, el ""AMBA"" vuelve a estar más encerrado que mono de laboratorio! ",,,,1270134943306350593,https://twitter.com/ser318/status/1270134943306350593
2020-06-08 23:25:42,meeowt,HonAhmedHussen,0,0,0,"Killing #GeorgeFloyd cured #COVID19 Guess it wasn’t a total loss",,,#GeorgeFloyd #COVID19,1270134940131180544,https://twitter.com/meeowt/status/1270134940131180544
2020-06-08 23:25:42,bsmithoakland,chrislhayes,0,0,1,"Male menopause, worse than #COVID19",,,#COVID19,1270134939552346113,https://twitter.com/bsmithoakland/status/1270134939552346113
2020-06-08 23:25:41,realadamhorne,,0,0,0,"Sooner than you think, branding will be changed post-Covid19 is n….",,,,1270134937434370048,https://twitter.com/realadamhorne/status/1270134937434370048
2020-06-08 23:25:41,AlvisoGaby,,0,0,6,"¿Que locuras has hecho en las vídeo llamadas? ¿Te ha pasado algo chistoso o penoso? Hoy me siento frustrada y enojada con el Covid19 Extraño mucho la gente, mi gimnasio, mis finanzas, la libertad, los amigos, andar en bici... Hasta hoy me di permiso de llorar ",,,,1270134936251650048,https://twitter.com/AlvisoGaby/status/1270134936251650048
